u1,u2,label
33513,19847,1.0
33513,19185,1.0
33513,38473,1.0
33513,28654,1.0
33514,13697,1.0
33514,31691,1.0
33514,21555,1.0
33514,38968,1.0
33514,2331,1.0
33515,15715,1.0
33515,762,1.0
33515,25325,1.0
33515,35002,1.0
33515,3145,1.0
33516,4818,1.0
33516,7040,1.0
33516,15418,1.0
33516,649,1.0
33516,28875,1.0
33517,33848,1.0
33517,24066,1.0
33517,10809,1.0
33517,32357,1.0
33517,5298,1.0
33518,32038,1.0
33518,14662,1.0
33518,15551,1.0
33518,32394,1.0
33518,11834,1.0
33519,17774,1.0
33519,35541,1.0
33519,8260,1.0
33519,8446,1.0
33519,5835,1.0
33520,17775,1.0
33520,17912,1.0
33520,16007,1.0
33520,15476,1.0
33520,12730,1.0
33521,3956,1.0
33521,95,1.0
33521,16730,1.0
33521,21921,1.0
33521,8722,1.0
33522,26732,1.0
33522,5095,1.0
33522,17175,1.0
33522,32097,1.0
33522,11251,1.0
33523,35339,1.0
33523,28835,1.0
33523,18526,1.0
33523,16103,1.0
33523,16790,1.0
33524,12514,1.0
33524,35144,1.0
33524,12015,1.0
33524,7618,1.0
33524,22818,1.0
33525,26544,1.0
33525,28512,1.0
33525,33225,1.0
33525,6518,1.0
33525,9284,1.0
33526,6336,1.0
33526,24105,1.0
33526,39212,1.0
33526,5501,1.0
33526,13681,1.0
33527,26767,1.0
33527,22505,1.0
33527,32385,1.0
33527,11347,1.0
33527,35921,1.0
33528,10651,1.0
33528,24686,1.0
33528,11214,1.0
33528,20413,1.0
33528,27204,1.0
33529,12440,1.0
33529,30851,1.0
33529,1037,1.0
33529,1123,1.0
33529,25358,1.0
33530,5907,1.0
33530,25988,1.0
33530,38770,1.0
33530,7874,1.0
33530,8756,1.0
33531,28592,1.0
33531,28276,1.0
33531,26025,1.0
33531,28265,1.0
33531,18237,1.0
33532,34347,1.0
33532,25036,1.0
33532,6182,1.0
33532,1636,1.0
33532,9517,1.0
33533,31519,1.0
33533,36131,1.0
33533,31213,1.0
33533,16797,1.0
33533,37016,1.0
33534,5501,1.0
33534,26001,1.0
33534,1538,1.0
33534,16733,1.0
33534,6058,1.0
33535,610,1.0
33535,11820,1.0
33535,25083,1.0
33535,12733,1.0
33535,13347,1.0
33536,13400,1.0
33536,24511,1.0
33536,20271,1.0
33536,4587,1.0
33536,17903,1.0
33537,15783,1.0
33537,14223,1.0
33537,6456,1.0
33537,21520,1.0
33537,12472,1.0
33538,26744,1.0
33538,31828,1.0
33538,19843,1.0
33538,6615,1.0
33538,31554,1.0
33539,20902,1.0
33539,11407,1.0
33539,4234,1.0
33539,2419,1.0
33539,17304,1.0
33540,28225,1.0
33540,827,1.0
33540,35182,1.0
33540,32143,1.0
33540,2748,1.0
33541,5342,1.0
33541,35981,1.0
33541,36805,1.0
33541,31194,1.0
33541,8386,1.0
33542,20787,1.0
33542,35527,1.0
33542,19847,1.0
33542,20999,1.0
33542,17444,1.0
33543,15124,1.0
33543,26185,1.0
33543,32021,1.0
33543,7890,1.0
33543,9768,1.0
33544,10060,1.0
33544,38922,1.0
33544,29820,1.0
33544,25464,1.0
33544,685,1.0
33545,33390,1.0
33545,27657,1.0
33545,20169,1.0
33545,35613,1.0
33545,5164,1.0
33546,1531,1.0
33546,7002,1.0
33546,16578,1.0
33546,26328,1.0
33546,8177,1.0
33547,4753,1.0
33547,23546,1.0
33547,22097,1.0
33547,8676,1.0
33547,33639,1.0
33548,6183,1.0
33548,31627,1.0
33548,34822,1.0
33548,13569,1.0
33548,10809,1.0
33549,34653,1.0
33549,14786,1.0
33549,10231,1.0
33549,4581,1.0
33549,3778,1.0
33550,32478,1.0
33550,25809,1.0
33550,17511,1.0
33550,6300,1.0
33550,1166,1.0
33551,24491,1.0
33551,22275,1.0
33551,3055,1.0
33551,30724,1.0
33551,14872,1.0
33552,33482,1.0
33552,12982,1.0
33552,27515,1.0
33552,16120,1.0
33552,30038,1.0
33553,29332,1.0
33553,31784,1.0
33553,2109,1.0
33553,25163,1.0
33553,19084,1.0
33554,23501,1.0
33554,35247,1.0
33554,140,1.0
33554,9581,1.0
33554,29958,1.0
33555,26051,1.0
33555,23500,1.0
33555,4202,1.0
33555,36800,1.0
33555,22533,1.0
33556,19094,1.0
33556,2925,1.0
33556,5901,1.0
33556,30490,1.0
33556,3980,1.0
33557,19547,1.0
33557,34115,1.0
33557,17762,1.0
33557,5466,1.0
33557,17601,1.0
33558,7744,1.0
33558,21190,1.0
33558,10949,1.0
33558,3169,1.0
33558,28084,1.0
33559,7166,1.0
33559,27624,1.0
33559,8056,1.0
33559,28092,1.0
33559,18446,1.0
33560,24072,1.0
33560,21921,1.0
33560,33628,1.0
33560,37720,1.0
33560,39212,1.0
33561,26452,1.0
33561,27502,1.0
33561,25536,1.0
33561,3748,1.0
33561,31505,1.0
33562,17468,1.0
33562,7486,1.0
33562,30845,1.0
33562,12617,1.0
33562,29455,1.0
33563,31619,1.0
33563,37404,1.0
33563,5026,1.0
33563,14992,1.0
33563,30946,1.0
33564,8408,1.0
33564,33032,1.0
33564,36634,1.0
33564,27822,1.0
33564,35830,1.0
33565,9158,1.0
33565,39284,1.0
33565,17526,1.0
33565,1637,1.0
33565,35809,1.0
33566,2954,1.0
33566,34605,1.0
33566,13817,1.0
33566,33572,1.0
33566,11157,1.0
33567,927,1.0
33567,31327,1.0
33567,22840,1.0
33567,6536,1.0
33567,20623,1.0
33568,9097,1.0
33568,33726,1.0
33568,15970,1.0
33568,32513,1.0
33568,32364,1.0
33569,25241,1.0
33569,15142,1.0
33569,36661,1.0
33569,7043,1.0
33569,12501,1.0
33570,444,1.0
33570,25322,1.0
33570,7294,1.0
33570,37414,1.0
33570,37977,1.0
33571,24890,1.0
33571,13061,1.0
33571,28924,1.0
33571,1928,1.0
33571,235,1.0
33572,8725,1.0
33572,8634,1.0
33572,4567,1.0
33572,26035,1.0
33572,28007,1.0
33573,35242,1.0
33573,32184,1.0
33573,1933,1.0
33573,5741,1.0
33573,37534,1.0
33574,30375,1.0
33574,2632,1.0
33574,11301,1.0
33574,16098,1.0
33574,6022,1.0
33575,32890,1.0
33575,856,1.0
33575,4266,1.0
33575,6638,1.0
33575,28456,1.0
33576,12174,1.0
33576,8898,1.0
33576,9120,1.0
33576,25952,1.0
33576,18526,1.0
33577,11025,1.0
33577,23752,1.0
33577,623,1.0
33577,15570,1.0
33577,27027,1.0
33578,9389,1.0
33578,25963,1.0
33578,31209,1.0
33578,14736,1.0
33578,10604,1.0
33579,28453,1.0
33579,23853,1.0
33579,13190,1.0
33579,13942,1.0
33579,18531,1.0
33580,29920,1.0
33580,10849,1.0
33580,21599,1.0
33580,25230,1.0
33580,362,1.0
33581,8386,1.0
33581,15787,1.0
33581,11038,1.0
33581,8115,1.0
33581,6642,1.0
33582,20586,1.0
33582,20249,1.0
33582,26726,1.0
33582,13867,1.0
33582,24299,1.0
33583,23687,1.0
33583,4743,1.0
33583,15823,1.0
33583,32253,1.0
33583,10449,1.0
33584,891,1.0
33584,4214,1.0
33584,38770,1.0
33584,13875,1.0
33584,30219,1.0
33585,22458,1.0
33585,12173,1.0
33585,2681,1.0
33585,26742,1.0
33585,10487,1.0
33586,12298,1.0
33586,8650,1.0
33586,19891,1.0
33586,27670,1.0
33586,17791,1.0
33587,20198,1.0
33587,1880,1.0
33587,23119,1.0
33587,8379,1.0
33587,22702,1.0
33588,27505,1.0
33588,35027,1.0
33588,22090,1.0
33588,11860,1.0
33588,3305,1.0
33589,6098,1.0
33589,23787,1.0
33589,2307,1.0
33589,11263,1.0
33589,18557,1.0
33590,33133,1.0
33590,668,1.0
33590,19335,1.0
33590,21633,1.0
33590,23007,1.0
33591,11177,1.0
33591,25822,1.0
33591,24418,1.0
33591,13393,1.0
33591,12456,1.0
33592,2433,1.0
33592,38961,1.0
33592,1694,1.0
33592,13926,1.0
33592,3517,1.0
33593,15965,1.0
33593,13947,1.0
33593,11510,1.0
33593,8395,1.0
33593,22343,1.0
33594,16930,1.0
33594,29278,1.0
33594,12282,1.0
33594,22688,1.0
33594,18854,1.0
33595,10572,1.0
33595,14899,1.0
33595,1428,1.0
33595,6439,1.0
33595,4971,1.0
33596,14720,1.0
33596,4031,1.0
33596,6506,1.0
33596,16533,1.0
33596,25584,1.0
33597,23546,1.0
33597,22097,1.0
33597,24639,1.0
33597,39184,1.0
33597,1401,1.0
33598,37393,1.0
33598,21187,1.0
33598,38528,1.0
33598,4409,1.0
33598,7186,1.0
33599,21431,1.0
33599,5383,1.0
33599,30802,1.0
33599,21187,1.0
33599,33598,1.0
33600,25564,1.0
33600,8349,1.0
33600,15823,1.0
33600,7439,1.0
33600,20766,1.0
33601,3363,1.0
33601,35377,1.0
33601,2522,1.0
33601,24815,1.0
33601,25579,1.0
33602,19541,1.0
33602,382,1.0
33602,23797,1.0
33602,36983,1.0
33602,26157,1.0
33603,21122,1.0
33603,7191,1.0
33603,10827,1.0
33603,13999,1.0
33603,15240,1.0
33604,28908,1.0
33604,5401,1.0
33604,12129,1.0
33604,19579,1.0
33604,8248,1.0
33605,2659,1.0
33605,14727,1.0
33605,9854,1.0
33605,16897,1.0
33605,21342,1.0
33606,32942,1.0
33606,2173,1.0
33606,33097,1.0
33606,20010,1.0
33606,286,1.0
33607,32072,1.0
33607,1071,1.0
33607,18451,1.0
33607,2375,1.0
33607,17160,1.0
33608,11324,1.0
33608,13910,1.0
33608,8401,1.0
33608,6527,1.0
33608,30499,1.0
33609,19183,1.0
33609,36172,1.0
33609,22610,1.0
33609,17920,1.0
33609,37614,1.0
33610,24839,1.0
33610,12775,1.0
33610,4393,1.0
33610,9337,1.0
33610,20867,1.0
33611,29724,1.0
33611,37106,1.0
33611,38337,1.0
33611,31446,1.0
33611,21788,1.0
33612,12516,1.0
33612,14744,1.0
33612,14715,1.0
33612,1538,1.0
33612,35325,1.0
33613,5485,1.0
33613,15706,1.0
33613,22321,1.0
33613,4974,1.0
33613,6487,1.0
33614,24885,1.0
33614,23122,1.0
33614,2824,1.0
33614,10487,1.0
33614,13725,1.0
33615,35848,1.0
33615,21303,1.0
33615,31712,1.0
33615,15281,1.0
33615,21100,1.0
33616,22442,1.0
33616,7978,1.0
33616,38779,1.0
33616,903,1.0
33616,10032,1.0
33617,4360,1.0
33617,12039,1.0
33617,22631,1.0
33617,35448,1.0
33617,16472,1.0
33618,31781,1.0
33618,11219,1.0
33618,35591,1.0
33618,7782,1.0
33618,22405,1.0
33619,33436,1.0
33619,1576,1.0
33619,29726,1.0
33619,23571,1.0
33619,2684,1.0
33620,5790,1.0
33620,8077,1.0
33620,24212,1.0
33620,14912,1.0
33620,30499,1.0
33621,20674,1.0
33621,36887,1.0
33621,18620,1.0
33621,17425,1.0
33621,37423,1.0
33622,24884,1.0
33622,18969,1.0
33622,25805,1.0
33622,17589,1.0
33622,6474,1.0
33623,3543,1.0
33623,9669,1.0
33623,6905,1.0
33623,17499,1.0
33623,12477,1.0
33624,33632,1.0
33624,20440,1.0
33624,37739,1.0
33624,13768,1.0
33624,2431,1.0
33625,33751,1.0
33625,22155,1.0
33625,10352,1.0
33625,7942,1.0
33625,23137,1.0
33626,19915,1.0
33626,625,1.0
33626,19306,1.0
33626,24567,1.0
33626,34878,1.0
33627,38224,1.0
33627,21119,1.0
33627,31292,1.0
33627,28397,1.0
33627,36064,1.0
33628,27448,1.0
33628,913,1.0
33628,24099,1.0
33628,8296,1.0
33628,12746,1.0
33629,23563,1.0
33629,5273,1.0
33629,31993,1.0
33629,35433,1.0
33629,24219,1.0
33630,22662,1.0
33630,29127,1.0
33630,8114,1.0
33630,1106,1.0
33630,33909,1.0
33631,15954,1.0
33631,33062,1.0
33631,2075,1.0
33631,4462,1.0
33631,8213,1.0
33632,32890,1.0
33632,21176,1.0
33632,27800,1.0
33632,17473,1.0
33632,10530,1.0
33633,2773,1.0
33633,29220,1.0
33633,34763,1.0
33633,22991,1.0
33633,37274,1.0
33634,5236,1.0
33634,19982,1.0
33634,13303,1.0
33634,6536,1.0
33634,1359,1.0
33635,4932,1.0
33635,32743,1.0
33635,14780,1.0
33635,25341,1.0
33635,33735,1.0
33636,26086,1.0
33636,36860,1.0
33636,1099,1.0
33636,7964,1.0
33636,18023,1.0
33637,13723,1.0
33637,27363,1.0
33637,33027,1.0
33637,14100,1.0
33637,25189,1.0
33638,31195,1.0
33638,19116,1.0
33638,29697,1.0
33638,15826,1.0
33638,13360,1.0
33639,8688,1.0
33639,23546,1.0
33639,34763,1.0
33639,7514,1.0
33639,17504,1.0
33640,30829,1.0
33640,7740,1.0
33640,25130,1.0
33640,35068,1.0
33640,2037,1.0
33641,15174,1.0
33641,38090,1.0
33641,2371,1.0
33641,2023,1.0
33641,36090,1.0
33642,1057,1.0
33642,3144,1.0
33642,23109,1.0
33642,32268,1.0
33642,16184,1.0
33643,21303,1.0
33643,5322,1.0
33643,29425,1.0
33643,34291,1.0
33643,31462,1.0
33644,12545,1.0
33644,23176,1.0
33644,27476,1.0
33644,2191,1.0
33644,10419,1.0
33645,16124,1.0
33645,3865,1.0
33645,2302,1.0
33645,11293,1.0
33645,12776,1.0
33646,39255,1.0
33646,7982,1.0
33646,28028,1.0
33646,2279,1.0
33646,38360,1.0
33647,28326,1.0
33647,7578,1.0
33647,30062,1.0
33647,15521,1.0
33647,21605,1.0
33648,35666,1.0
33648,14258,1.0
33648,4794,1.0
33648,37463,1.0
33648,21900,1.0
33649,27328,1.0
33649,11605,1.0
33649,9703,1.0
33649,625,1.0
33649,11025,1.0
33650,36642,1.0
33650,14009,1.0
33650,32830,1.0
33650,12854,1.0
33650,19926,1.0
33651,18329,1.0
33651,11498,1.0
33651,4941,1.0
33651,27649,1.0
33651,36188,1.0
33652,1379,1.0
33652,30074,1.0
33652,37546,1.0
33652,25751,1.0
33652,9940,1.0
33653,23023,1.0
33653,7618,1.0
33653,23489,1.0
33653,17251,1.0
33653,14221,1.0
33654,32653,1.0
33654,37651,1.0
33654,37108,1.0
33654,31005,1.0
33654,28829,1.0
33655,1479,1.0
33655,6183,1.0
33655,29647,1.0
33655,7005,1.0
33655,20021,1.0
33656,30614,1.0
33656,15162,1.0
33656,16151,1.0
33656,18882,1.0
33656,38333,1.0
33657,35144,1.0
33657,25301,1.0
33657,34719,1.0
33657,24862,1.0
33657,37753,1.0
33658,16517,1.0
33658,9170,1.0
33658,38293,1.0
33658,33442,1.0
33658,31805,1.0
33659,6127,1.0
33659,25006,1.0
33659,37219,1.0
33659,12770,1.0
33659,35384,1.0
33660,36860,1.0
33660,615,1.0
33660,28811,1.0
33660,8786,1.0
33660,11490,1.0
33661,16500,1.0
33661,11274,1.0
33661,29775,1.0
33661,17832,1.0
33661,11973,1.0
33662,19225,1.0
33662,15011,1.0
33662,2404,1.0
33662,19432,1.0
33662,35201,1.0
33663,13659,1.0
33663,23864,1.0
33663,8285,1.0
33663,34750,1.0
33663,26637,1.0
33664,2043,1.0
33664,14158,1.0
33664,19308,1.0
33664,7596,1.0
33664,16696,1.0
33665,24888,1.0
33665,37292,1.0
33665,13735,1.0
33665,23812,1.0
33665,26942,1.0
33666,11861,1.0
33666,21401,1.0
33666,19171,1.0
33666,29517,1.0
33666,38119,1.0
33667,9733,1.0
33667,14829,1.0
33667,32303,1.0
33667,38097,1.0
33667,32450,1.0
33668,10930,1.0
33668,7070,1.0
33668,39104,1.0
33668,33096,1.0
33668,9376,1.0
33669,18820,1.0
33669,34177,1.0
33669,28252,1.0
33669,24659,1.0
33669,34030,1.0
33670,14259,1.0
33670,35106,1.0
33670,18930,1.0
33670,35964,1.0
33670,7406,1.0
33671,32549,1.0
33671,31002,1.0
33671,1026,1.0
33671,22141,1.0
33671,9449,1.0
33672,19996,1.0
33672,33710,1.0
33672,4759,1.0
33672,29806,1.0
33672,33427,1.0
33673,12562,1.0
33673,25584,1.0
33673,2206,1.0
33673,25833,1.0
33673,29819,1.0
33674,8401,1.0
33674,5289,1.0
33674,10885,1.0
33674,6240,1.0
33674,6559,1.0
33675,8530,1.0
33675,4332,1.0
33675,37657,1.0
33675,11847,1.0
33675,11101,1.0
33676,8674,1.0
33676,12630,1.0
33676,5094,1.0
33676,23948,1.0
33676,20210,1.0
33677,11098,1.0
33677,26053,1.0
33677,31844,1.0
33677,27307,1.0
33677,4632,1.0
33678,30169,1.0
33678,38445,1.0
33678,9331,1.0
33678,9240,1.0
33678,39255,1.0
33679,21072,1.0
33679,14607,1.0
33679,14549,1.0
33679,10123,1.0
33679,39015,1.0
33680,37907,1.0
33680,10084,1.0
33680,25147,1.0
33680,16601,1.0
33680,19400,1.0
33681,30990,1.0
33681,14795,1.0
33681,38900,1.0
33681,6524,1.0
33681,6553,1.0
33682,38679,1.0
33682,27205,1.0
33682,23198,1.0
33682,32484,1.0
33682,21298,1.0
33683,7927,1.0
33683,26141,1.0
33683,1778,1.0
33683,34350,1.0
33683,8389,1.0
33684,6807,1.0
33684,31685,1.0
33684,12319,1.0
33684,5640,1.0
33684,7185,1.0
33685,39313,1.0
33685,2880,1.0
33685,25848,1.0
33685,31940,1.0
33685,38165,1.0
33686,13063,1.0
33686,28784,1.0
33686,23367,1.0
33686,24213,1.0
33686,32557,1.0
33687,28945,1.0
33687,10793,1.0
33687,20269,1.0
33687,16606,1.0
33687,7237,1.0
33688,19330,1.0
33688,20812,1.0
33688,9778,1.0
33688,16267,1.0
33688,23552,1.0
33689,7168,1.0
33689,2717,1.0
33689,26895,1.0
33689,23420,1.0
33689,2936,1.0
33690,35355,1.0
33690,14545,1.0
33690,27967,1.0
33690,15394,1.0
33690,20878,1.0
33691,8870,1.0
33691,22437,1.0
33691,37208,1.0
33691,11778,1.0
33691,7724,1.0
33692,12776,1.0
33692,22757,1.0
33692,16340,1.0
33692,26365,1.0
33692,25033,1.0
33693,17317,1.0
33693,13387,1.0
33693,27559,1.0
33693,23030,1.0
33693,21514,1.0
33694,18005,1.0
33694,9173,1.0
33694,30677,1.0
33694,18062,1.0
33694,36725,1.0
33695,18690,1.0
33695,14148,1.0
33695,869,1.0
33695,14034,1.0
33695,20348,1.0
33696,5194,1.0
33696,14338,1.0
33696,31965,1.0
33696,25290,1.0
33696,10112,1.0
33697,9656,1.0
33697,20682,1.0
33697,7126,1.0
33697,17133,1.0
33697,6565,1.0
33698,4334,1.0
33698,37788,1.0
33698,33976,1.0
33698,26808,1.0
33698,18615,1.0
33699,37292,1.0
33699,9983,1.0
33699,17422,1.0
33699,33789,1.0
33699,3208,1.0
33700,3106,1.0
33700,15455,1.0
33700,30600,1.0
33700,21742,1.0
33700,1726,1.0
33701,18951,1.0
33701,17730,1.0
33701,17382,1.0
33701,24597,1.0
33701,18647,1.0
33702,24573,1.0
33702,28427,1.0
33702,38286,1.0
33702,8692,1.0
33702,2588,1.0
33703,3529,1.0
33703,28906,1.0
33703,9229,1.0
33703,37677,1.0
33703,36803,1.0
33704,16815,1.0
33704,25064,1.0
33704,3874,1.0
33704,37295,1.0
33704,20545,1.0
33705,5532,1.0
33705,33007,1.0
33705,1480,1.0
33705,9806,1.0
33705,22683,1.0
33706,15111,1.0
33706,24642,1.0
33706,39190,1.0
33706,14083,1.0
33706,13215,1.0
33707,29322,1.0
33707,21231,1.0
33707,29055,1.0
33707,27088,1.0
33707,11102,1.0
33708,22799,1.0
33708,27822,1.0
33708,20585,1.0
33708,17001,1.0
33708,21955,1.0
33709,31926,1.0
33709,19327,1.0
33709,2417,1.0
33709,718,1.0
33709,13514,1.0
33710,30008,1.0
33710,25469,1.0
33710,31565,1.0
33710,12346,1.0
33710,33672,1.0
33711,33662,1.0
33711,34383,1.0
33711,19225,1.0
33711,19432,1.0
33711,27015,1.0
33712,30378,1.0
33712,26186,1.0
33712,8756,1.0
33712,12251,1.0
33712,9578,1.0
33713,20790,1.0
33713,12660,1.0
33713,12970,1.0
33713,24396,1.0
33713,11319,1.0
33714,30851,1.0
33714,21853,1.0
33714,19009,1.0
33714,5476,1.0
33714,31238,1.0
33715,12709,1.0
33715,13915,1.0
33715,17745,1.0
33715,25805,1.0
33715,28405,1.0
33716,20681,1.0
33716,1499,1.0
33716,5790,1.0
33716,12447,1.0
33716,29340,1.0
33717,18517,1.0
33717,7014,1.0
33717,20920,1.0
33717,13746,1.0
33717,34178,1.0
33718,9398,1.0
33718,38902,1.0
33718,14373,1.0
33718,16350,1.0
33718,8085,1.0
33719,37708,1.0
33719,31135,1.0
33719,13789,1.0
33719,22612,1.0
33719,35282,1.0
33720,14702,1.0
33720,14609,1.0
33720,11202,1.0
33720,23484,1.0
33720,5509,1.0
33721,4713,1.0
33721,34838,1.0
33721,35631,1.0
33721,37163,1.0
33721,14465,1.0
33722,10267,1.0
33722,23798,1.0
33722,23979,1.0
33722,12955,1.0
33722,24157,1.0
33723,22728,1.0
33723,5659,1.0
33723,18432,1.0
33723,2107,1.0
33723,27110,1.0
33724,16176,1.0
33724,1120,1.0
33724,26791,1.0
33724,15693,1.0
33724,21437,1.0
33725,28063,1.0
33725,32301,1.0
33725,693,1.0
33725,5206,1.0
33725,19157,1.0
33726,33135,1.0
33726,4921,1.0
33726,30378,1.0
33726,21317,1.0
33726,38595,1.0
33727,31058,1.0
33727,1208,1.0
33727,22854,1.0
33727,16914,1.0
33727,7004,1.0
33728,3619,1.0
33728,16459,1.0
33728,1971,1.0
33728,33144,1.0
33728,21912,1.0
33729,24825,1.0
33729,28102,1.0
33729,35489,1.0
33729,16055,1.0
33729,579,1.0
33730,28654,1.0
33730,28202,1.0
33730,18771,1.0
33730,2581,1.0
33730,33513,1.0
33731,24470,1.0
33731,22045,1.0
33731,24220,1.0
33731,28515,1.0
33731,12397,1.0
33732,513,1.0
33732,36392,1.0
33732,4728,1.0
33732,19236,1.0
33732,38144,1.0
33733,20055,1.0
33733,37607,1.0
33733,19670,1.0
33733,4310,1.0
33733,28862,1.0
33734,6230,1.0
33734,7273,1.0
33734,26364,1.0
33734,7760,1.0
33734,15076,1.0
33735,3540,1.0
33735,18097,1.0
33735,11649,1.0
33735,19250,1.0
33735,33635,1.0
33736,7159,1.0
33736,35651,1.0
33736,25056,1.0
33736,38169,1.0
33736,18402,1.0
33737,39217,1.0
33737,26334,1.0
33737,1528,1.0
33737,17042,1.0
33737,19488,1.0
33738,1165,1.0
33738,583,1.0
33738,33685,1.0
33738,1778,1.0
33738,12377,1.0
33739,31646,1.0
33739,9158,1.0
33739,20416,1.0
33739,33855,1.0
33739,7090,1.0
33740,252,1.0
33740,19638,1.0
33740,398,1.0
33740,10548,1.0
33740,32365,1.0
33741,3535,1.0
33741,3276,1.0
33741,24867,1.0
33741,8115,1.0
33741,39040,1.0
33742,34859,1.0
33742,21928,1.0
33742,39014,1.0
33742,3506,1.0
33742,12951,1.0
33743,13116,1.0
33743,34555,1.0
33743,27744,1.0
33743,38532,1.0
33743,7769,1.0
33744,693,1.0
33744,4477,1.0
33744,36157,1.0
33744,12404,1.0
33744,8752,1.0
33745,3377,1.0
33745,21736,1.0
33745,35339,1.0
33745,27319,1.0
33745,857,1.0
33746,38757,1.0
33746,30171,1.0
33746,1747,1.0
33746,22675,1.0
33746,31241,1.0
33747,21523,1.0
33747,21525,1.0
33747,13638,1.0
33747,2445,1.0
33747,36896,1.0
33748,27719,1.0
33748,1031,1.0
33748,18099,1.0
33748,25822,1.0
33748,20944,1.0
33749,33439,1.0
33749,8582,1.0
33749,10711,1.0
33749,36261,1.0
33749,15167,1.0
33750,2022,1.0
33750,12859,1.0
33750,19649,1.0
33750,8958,1.0
33750,4875,1.0
33751,12191,1.0
33751,13836,1.0
33751,23137,1.0
33751,33625,1.0
33751,9140,1.0
33752,6059,1.0
33752,8471,1.0
33752,15573,1.0
33752,15993,1.0
33752,27583,1.0
33753,7750,1.0
33753,31526,1.0
33753,33013,1.0
33753,25798,1.0
33753,8923,1.0
33754,4199,1.0
33754,30142,1.0
33754,19225,1.0
33754,1232,1.0
33754,13927,1.0
33755,32760,1.0
33755,27508,1.0
33755,11678,1.0
33755,12257,1.0
33755,864,1.0
33756,324,1.0
33756,22243,1.0
33756,4152,1.0
33756,1748,1.0
33756,25546,1.0
33757,7644,1.0
33757,18390,1.0
33757,3442,1.0
33757,6451,1.0
33757,38081,1.0
33758,35137,1.0
33758,619,1.0
33758,10827,1.0
33758,5951,1.0
33758,21122,1.0
33759,11858,1.0
33759,30342,1.0
33759,15910,1.0
33759,20628,1.0
33759,18971,1.0
33760,9078,1.0
33760,25270,1.0
33760,2670,1.0
33760,5786,1.0
33760,2586,1.0
33761,11093,1.0
33761,8161,1.0
33761,21480,1.0
33761,24047,1.0
33761,28986,1.0
33762,20235,1.0
33762,895,1.0
33762,15344,1.0
33762,2138,1.0
33762,26786,1.0
33763,16795,1.0
33763,29100,1.0
33763,9878,1.0
33763,39313,1.0
33763,24204,1.0
33764,4432,1.0
33764,4988,1.0
33764,21415,1.0
33764,17377,1.0
33764,35248,1.0
33765,9129,1.0
33765,31292,1.0
33765,14861,1.0
33765,3556,1.0
33765,32020,1.0
33766,24981,1.0
33766,12835,1.0
33766,33163,1.0
33766,24827,1.0
33766,7129,1.0
33767,3442,1.0
33767,11581,1.0
33767,37939,1.0
33767,7965,1.0
33767,20307,1.0
33768,10380,1.0
33768,21332,1.0
33768,25317,1.0
33768,23800,1.0
33768,10092,1.0
33769,10765,1.0
33769,23630,1.0
33769,23064,1.0
33769,3155,1.0
33769,4143,1.0
33770,27433,1.0
33770,7701,1.0
33770,30259,1.0
33770,16551,1.0
33770,31362,1.0
33771,15993,1.0
33771,23961,1.0
33771,4614,1.0
33771,6364,1.0
33771,19566,1.0
33772,29915,1.0
33772,13910,1.0
33772,13947,1.0
33772,6474,1.0
33772,35954,1.0
33773,22565,1.0
33773,1803,1.0
33773,35083,1.0
33773,34546,1.0
33773,33295,1.0
33774,34203,1.0
33774,35339,1.0
33774,17838,1.0
33774,4470,1.0
33774,3321,1.0
33775,37269,1.0
33775,26976,1.0
33775,37804,1.0
33775,31245,1.0
33775,23687,1.0
33776,19992,1.0
33776,17660,1.0
33776,31914,1.0
33776,19195,1.0
33776,14925,1.0
33777,3321,1.0
33777,4259,1.0
33777,11235,1.0
33777,35048,1.0
33777,8480,1.0
33778,38632,1.0
33778,3535,1.0
33778,29443,1.0
33778,3276,1.0
33778,3127,1.0
33779,20547,1.0
33779,16127,1.0
33779,10717,1.0
33779,24259,1.0
33779,16568,1.0
33780,17758,1.0
33780,654,1.0
33780,10789,1.0
33780,655,1.0
33780,33884,1.0
33781,13374,1.0
33781,8536,1.0
33781,8333,1.0
33781,23994,1.0
33781,2615,1.0
33782,17522,1.0
33782,17589,1.0
33782,14158,1.0
33782,20713,1.0
33782,4808,1.0
33783,9390,1.0
33783,21418,1.0
33783,10085,1.0
33783,16231,1.0
33783,3131,1.0
33784,24885,1.0
33784,32120,1.0
33784,24878,1.0
33784,3090,1.0
33784,17611,1.0
33785,16841,1.0
33785,35813,1.0
33785,17937,1.0
33785,14979,1.0
33785,19561,1.0
33786,36491,1.0
33786,17627,1.0
33786,17953,1.0
33786,9247,1.0
33786,24534,1.0
33787,11728,1.0
33787,12977,1.0
33787,38984,1.0
33787,21329,1.0
33787,33421,1.0
33788,34221,1.0
33788,37420,1.0
33788,28456,1.0
33788,2514,1.0
33788,32890,1.0
33789,35083,1.0
33789,5368,1.0
33789,32785,1.0
33789,25584,1.0
33789,22584,1.0
33790,1837,1.0
33790,30940,1.0
33790,32734,1.0
33790,32959,1.0
33790,26561,1.0
33791,17531,1.0
33791,21483,1.0
33791,15890,1.0
33791,30829,1.0
33791,5824,1.0
33792,9529,1.0
33792,35194,1.0
33792,16717,1.0
33792,21777,1.0
33792,2963,1.0
33793,36520,1.0
33793,19463,1.0
33793,21779,1.0
33793,16207,1.0
